amount,seconds_since_customer_transaction,customer_transactions_before,customer_amount_sum_before,customer_avg_amount_before,amount_vs_customer_history,amount_difference_from_history,customer_txn_count_1h_before,customer_txn_count_24h_before,device_transactions_before,device_customer_count_before,is_seen_device_before,ip_transactions_before,ip_customer_count_before,is_seen_ip_before,merchant_transactions_before,merchant_customers_before,is_new_location,location_changed_from_previous,hour_of_day,day_of_week,is_weekend,is_late_night,amount_log,is_high_value,is_very_high_value,device_ip_transactions_before,device_other_customers_before,ip_other_customers_before,network_connections_before,payment_method_card,payment_method_netbanking,payment_method_upi,payment_method_wallet,location_Ahmedabad,location_Bengaluru,location_Chennai,location_Delhi,location_Hyderabad,location_Kolkata,location_Mumbai,location_Pune,location_Vijayawada,location_Visakhapatnam
1438.13,731350.0,2,7923.540000000001,3961.7700000000004,0.3630018905691143,-2523.6400000000003,2,2,7,4,1,3,3,1,52,191,0,0,19,4,0,0,7.271794043321155,0,0,1,2,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2599.31,2396956.0,5,17650.66,3530.132,0.7363209081133509,-930.8220000000001,1,5,6,3,1,10,5,1,37,194,0,0,19,4,0,0,7.8633859476713805,0,0,2,2,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4769.34,908393.0,4,23865.0,5966.25,0.7993865493400377,-1196.9099999999999,3,4,12,5,1,5,3,1,51,195,0,0,19,4,0,0,8.470172860168168,0,0,4,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1016.09,297676.0,2,2382.12,1191.06,0.8530972411129583,-174.9699999999999,2,2,3,4,1,9,5,1,49,205,0,0,19,4,0,0,6.924700887708279,0,0,0,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
398.96,706773.0,3,2144.2400000000002,714.7466666666668,0.558183785397157,-315.7866666666668,2,3,6,3,1,9,5,1,62,218,0,0,20,4,0,0,5.9913645421076485,0,0,1,1,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1
836.52,163834.0,3,2528.83,842.9433333333333,0.9923798752782909,-6.423333333333289,3,3,14,7,1,4,2,1,52,208,0,0,20,4,0,0,6.7304451440110995,0,0,2,4,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1449.24,2158451.0,3,4961.780000000001,1653.926666666667,0.8762419938006117,-204.68666666666695,1,3,1,2,1,5,3,1,35,201,0,0,20,4,0,0,7.2794843389595325,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
558.61,999999.0,0,0.0,921.55,0.6061635288372851,-362.93999999999994,0,0,0,1,0,2,2,1,47,204,0,0,20,4,0,0,6.327240112538738,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
446.63,198154.0,4,4090.18,1022.545,0.436782733278242,-575.915,3,4,5,3,1,9,5,1,46,187,0,0,20,4,0,0,6.10396699832044,0,0,3,1,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1709.14,4228547.0,1,1134.04,1134.04,1.5071249691368913,575.1000000000001,0,1,0,2,0,7,6,1,55,198,0,0,20,4,0,0,7.444330517490459,0,0,0,0,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0
997.78,634006.0,2,3822.05,1911.025,0.522117711699219,-913.2450000000001,2,2,2,2,1,0,3,0,44,192,0,0,20,4,0,0,6.9065345341763,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
247.99,1193130.0,3,1238.19,412.73,0.6008528578004991,-164.74,2,3,6,12,1,4,2,1,39,182,0,0,20,4,0,0,5.517412735015677,0,0,3,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6695.66,3164603.0,3,8383.74,2794.58,2.395945007836598,3901.08,1,3,4,2,1,4,2,1,50,200,0,0,20,4,0,0,8.809364173620216,0,0,3,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1154.93,1146824.0,1,748.28,748.28,1.5434463035227457,406.6500000000001,1,1,7,4,1,3,5,1,61,210,0,0,20,4,0,0,7.05266049376566,0,0,1,3,2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2729.69,4390923.0,1,3343.11,3343.11,0.8165121698059591,-613.4200000000001,0,1,1,1,1,1,1,1,49,203,0,0,20,4,0,0,7.9123096034965466,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
631.27,603480.0,1,533.78,533.78,1.1826407883397654,97.49000000000001,1,1,8,6,1,10,3,1,64,202,0,0,20,4,0,0,6.449316518106304,0,0,1,3,2,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1796.99,663914.0,5,13245.56,2649.112,0.6783367407644524,-852.1220000000001,3,5,13,5,1,5,4,1,41,193,0,0,20,4,0,0,7.494424653280838,0,0,1,3,3,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2946.36,1612350.0,4,13340.38,3335.095,0.8834411013779219,-388.7349999999997,3,4,5,2,1,3,2,1,49,194,0,0,20,4,0,0,7.988665133403907,0,0,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1444.57,1410356.0,4,8224.36,2056.09,0.7025811126944831,-611.5200000000002,3,4,14,6,1,9,5,1,50,181,0,0,20,4,0,0,7.276258986434014,0,0,4,4,3,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3795.74,166219.0,5,12938.31,2587.662,1.466860818762265,1208.078,4,5,13,6,1,1,1,1,48,208,0,0,20,4,0,0,8.241898082775345,0,0,1,4,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
974.79,971819.0,5,8601.21,1720.2419999999997,0.5666586445395474,-745.4519999999998,5,5,11,4,1,8,3,1,43,200,0,0,21,4,0,0,6.883247399327586,0,0,5,2,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0
679.68,723516.0,4,7008.26,1752.065,0.3879308130691498,-1072.3850000000002,3,4,6,4,1,2,4,1,49,197,0,0,21,4,0,0,6.523092298503236,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7607.04,999999.0,0,0.0,1336.82,5.690399605032839,6270.22,0,0,13,17,1,8,17,1,42,176,0,0,21,4,0,0,8.93696086183496,0,0,7,8,6,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0
629.83,999999.0,0,0.0,976.4,0.6450532568619419,-346.56999999999994,0,0,7,4,1,10,5,1,46,210,0,0,21,4,0,0,6.447036412613682,0,0,0,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
677.97,999999.0,0,0.0,1045.98,0.6481672689726381,-368.01,0,0,3,4,1,2,2,1,39,189,0,0,21,4,0,0,6.520576943961113,0,0,0,2,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2514.28,275509.0,4,9882.890000000001,2470.7225000000003,1.017629458589542,43.55749999999989,3,4,7,2,1,6,2,1,62,214,0,0,21,4,0,0,7.830139408344844,0,0,3,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
489.67,1834987.0,3,4143.860000000001,1381.2866666666669,0.35450280656199773,-891.6166666666668,1,3,5,4,1,4,3,1,42,189,0,0,21,4,0,0,6.195771804075897,0,0,0,2,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2353.71,762450.0,2,7108.96,3554.48,0.6621812473273165,-1200.77,2,2,2,2,1,4,3,1,54,231,0,0,21,4,0,0,7.764172856617358,0,0,1,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2342.06,327451.0,2,6450.219999999999,3225.1099999999997,0.7261953855837476,-883.0499999999997,2,2,0,3,0,7,3,1,52,214,0,0,21,4,0,0,7.7592130463745335,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16424.15,3433155.0,4,15454.28,3863.57,4.25102948827121,12560.580000000002,3,4,8,5,1,5,4,1,47,172,0,0,21,4,0,0,9.706568975731203,1,0,4,3,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1554.38,999999.0,0,0.0,1783.73,0.8714211231520466,-229.3499999999999,0,0,5,5,1,4,4,1,37,206,0,0,21,4,0,0,7.349475167749473,0,0,0,2,3,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0
398.45,1120523.0,3,3646.12,1215.3733333333332,0.3278416508507674,-816.9233333333332,3,3,2,2,1,8,3,1,37,169,0,0,21,4,0,0,5.9900886009280505,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1487.73,596843.0,2,5498.84,2749.42,0.5411068516268885,-1261.69,2,2,9,6,1,5,3,1,51,188,0,0,21,4,0,0,7.305678686490271,0,0,2,4,2,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3467.02,1368214.0,5,17522.93,3504.5860000000002,0.9892809022235436,-37.56600000000026,4,5,10,4,1,11,5,1,40,195,0,0,22,4,0,0,8.151339104896492,0,0,2,3,3,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2025.87,1824448.0,8,29671.13,3708.89125,0.5462198440032449,-1683.0212500000002,3,8,7,3,1,8,3,1,47,191,0,0,22,4,0,0,7.614248010206859,0,0,4,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
671.95,999999.0,0,0.0,926.8,0.7250215796288305,-254.8499999999999,0,0,5,5,1,0,1,0,50,181,0,0,22,4,0,0,6.5116710326797245,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
358.48,2260011.0,1,173.32,173.32,2.068312947149781,185.16000000000003,1,1,1,2,1,7,3,1,51,198,0,0,22,4,0,0,5.884658542790173,0,0,1,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3816.94,31371.0,4,38417.17,9604.2925,0.39742021601278804,-5787.352499999999,2,4,5,4,1,6,5,1,44,181,0,0,22,4,0,0,8.24746628912816,0,0,3,1,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1048.12,347833.0,4,4924.08,1231.02,0.851424022355445,-182.9000000000001,3,4,10,3,1,9,4,1,52,185,0,0,22,4,0,0,6.9557069965153095,0,0,2,1,3,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1583.73,999999.0,0,0.0,1584.33,0.9996212910189166,-0.599999999999909,0,0,5,5,1,0,1,0,43,200,0,0,22,4,0,0,7.3681693247975275,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
762.63,2626917.0,3,7892.599999999999,2630.8666666666663,0.2898778602741809,-1868.2366666666662,2,3,3,3,1,1,2,1,46,213,0,0,22,4,0,0,6.638083378664978,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5253.54,699992.0,2,5994.05,2997.025,1.7529183106580692,2256.515,2,2,17,17,1,2,1,1,42,199,0,0,22,4,0,0,8.566847743799276,0,0,0,9,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2277.06,183577.0,1,2709.29,2709.29,0.8404637377320258,-432.23,1,1,5,4,1,4,3,1,50,206,0,0,22,4,0,0,7.731079482554032,0,0,1,2,2,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1190.32,186665.0,3,2640.97,880.3233333333333,1.352139554784795,309.99666666666667,3,3,1,2,1,5,2,1,57,191,0,0,22,4,0,0,7.082817215046831,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1626.68,1061099.0,2,8351.77,4175.885,0.3895413786538662,-2549.205,1,2,2,1,1,1,1,1,51,181,0,0,22,4,0,0,7.394910967045438,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1689.82,4577108.0,1,725.25,725.25,2.3299827645639435,964.5699999999999,0,1,9,6,1,1,1,1,48,217,0,0,22,4,0,0,7.432968897342809,0,0,1,4,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023.68,760028.0,1,3649.39,3649.39,0.5545255508454838,-1625.7099999999998,1,1,11,6,1,2,2,1,54,221,0,0,22,4,0,0,7.6131669423620645,0,0,0,4,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1369.82,186287.0,3,5429.97,1809.99,0.7568108111094536,-440.1700000000001,2,3,12,5,1,4,2,1,56,209,0,0,22,4,0,0,7.223164379914446,0,0,1,3,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3086.5,999999.0,0,0.0,4267.86,0.7231961685716027,-1181.3599999999997,0,0,6,3,1,0,1,0,51,196,0,0,22,4,0,0,8.035116980936232,0,0,0,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2896.28,1427432.0,3,3963.6499999999996,1321.2166666666665,2.1921309903750337,1575.0633333333337,3,3,7,5,1,6,3,1,36,174,0,0,22,4,0,0,7.971527644807539,0,0,2,3,2,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2989.25,2254213.0,1,2647.43,2647.43,1.1291138953626725,341.82000000000016,1,1,13,7,1,4,5,1,58,185,0,0,22,4,0,0,8.003112274929574,0,0,0,6,3,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1135.23,499133.0,3,3349.7799999999997,1116.5933333333332,1.0166906483410851,18.63666666666677,2,3,3,3,1,4,2,1,39,170,0,0,23,4,0,0,7.0354710435765995,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2856.84,630479.0,4,7599.77,1899.9425,1.5036455050613373,956.8975,3,4,18,8,1,7,2,1,46,198,0,0,23,4,0,0,7.957821373717656,0,0,4,5,1,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
169.93,999999.0,0,0.0,784.16,0.21670322383187107,-614.23,0,0,11,5,1,8,4,1,46,211,0,0,23,4,0,0,5.141254115968176,0,0,0,3,2,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1617.94,1877127.0,1,3070.14,3070.14,0.5269922544248797,-1452.1999999999998,1,1,1,1,1,3,4,1,52,209,0,0,23,4,0,0,7.389526893077373,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3289.6,2160827.0,1,9688.94,9688.94,0.33952114472790623,-6399.34,1,1,10,5,1,6,4,1,54,196,0,0,23,4,0,0,8.09882519795255,0,0,1,4,2,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1857.58,3841713.0,2,3878.73,1939.365,0.9578289801043125,-81.78500000000008,0,2,2,2,1,2,1,1,51,192,0,0,23,4,0,0,7.527568034277651,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1918.48,172260.0,5,10110.67,2022.134,0.9487402911973193,-103.654,4,5,11,5,1,4,3,1,40,170,0,0,23,4,0,0,7.559809595006524,0,0,2,3,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0
536.48,3902295.0,1,1022.01,1022.01,0.5249263705834581,-485.53,0,1,3,4,1,4,3,1,48,199,0,0,23,4,0,0,6.286891550007209,0,0,0,2,2,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2184.36,3318775.0,2,24231.11,12115.555,0.1802938453913172,-9931.195,1,2,7,6,1,0,3,0,52,171,0,1,23,4,0,0,7.689535853683698,0,0,0,4,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5739.8,3028599.0,2,4252.32,2126.16,2.699608684200625,3613.6400000000003,2,2,9,4,1,3,2,1,41,194,1,1,23,4,0,0,8.655353852424422,0,0,2,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
870.35,842008.0,4,5267.47,1316.8675,0.6609245045534193,-446.51750000000004,3,4,12,6,1,8,4,1,38,204,0,0,23,4,0,0,6.770043733106651,0,0,2,4,3,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1641.94,2055088.0,1,3849.03,3849.03,0.42658539943830004,-2207.09,1,1,1,1,1,1,1,1,53,186,0,0,23,4,0,0,7.404242598806846,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2193.02,2746187.0,2,2319.71,1159.855,1.8907708291122596,1033.165,1,2,10,3,1,9,7,1,61,202,0,0,23,4,0,0,7.69349075656391,0,0,1,2,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2871.22,999999.0,0,0.0,2543.63,1.1287883851031792,327.5899999999997,0,0,1,3,1,0,3,0,47,210,0,0,23,4,0,0,7.962840528905666,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2465.49,3941245.0,1,1508.8,1508.8,1.634073435843054,956.6899999999998,0,1,12,12,1,4,3,1,35,185,0,0,23,4,0,0,7.810551366337579,0,0,0,6,2,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2255.1,116084.0,3,4353.9,1451.3,1.553848273961276,803.8,3,3,5,4,1,5,2,1,47,188,0,0,23,4,0,0,7.721392937876705,0,0,3,2,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4457.24,653278.0,2,4587.1,2293.55,1.9433803492402604,2163.6899999999996,2,2,10,9,1,4,3,1,47,174,0,0,23,4,0,0,8.402509348297526,0,0,1,6,2,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1962.96,729420.0,2,4582.780000000001,2291.3900000000003,0.8566677868018975,-328.4300000000003,1,2,8,3,1,2,1,1,49,200,0,0,23,4,0,0,7.582718122108231,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2912.6,4872198.0,1,2990.52,2990.52,0.9739443307518425,-77.92000000000007,0,1,8,7,1,7,4,1,53,207,0,0,23,4,0,0,7.977144708973343,0,0,1,4,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7218.98,1859626.0,2,5840.27,2920.135,2.472139130553895,4298.844999999999,1,2,4,2,1,2,2,1,58,216,0,0,23,4,0,0,8.884607461799932,0,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
978.25,2112683.0,2,5958.11,2979.055,0.32837594472072523,-2000.8049999999998,1,2,4,3,1,7,6,1,46,214,0,0,23,4,0,0,6.8867869725459405,0,0,1,1,3,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1655.25,999999.0,0,0.0,2840.86,0.5826580683314208,-1185.6100000000001,0,0,6,5,1,3,4,1,53,204,0,0,0,5,1,1,7.412311289734532,0,0,0,3,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0
949.13,1641497.0,1,981.28,981.28,0.9672366704712213,-32.14999999999998,1,1,5,4,1,2,2,1,43,189,0,0,0,5,1,1,6.856598817337823,0,0,0,2,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
716.16,367623.0,9,8273.39,919.2655555555555,0.7790567107316348,-203.1055555555555,7,9,11,3,1,10,2,1,51,200,0,0,0,5,1,1,6.575298967727226,0,0,9,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1991.65,164213.0,1,7744.66,7744.66,0.2571642912664985,-5753.01,1,1,6,4,1,5,2,1,47,199,0,0,0,5,1,1,7.597220690139457,0,0,1,3,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1102.16,3943253.0,1,4139.38,4139.38,0.26626209722228933,-3037.2200000000003,0,1,4,3,1,1,2,1,55,210,0,0,0,5,1,1,7.005934067663664,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1711.82,564594.0,3,7463.68,2487.8933333333334,0.68806004544675,-776.0733333333335,3,3,3,2,1,3,2,1,49,223,0,0,0,5,1,1,7.445896413993848,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
856.9,2561922.0,2,1794.3,897.15,0.9551357075182523,-40.25,1,2,13,9,1,5,3,1,55,212,0,0,0,5,1,1,6.75448754257892,0,0,2,5,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
365.0,999999.0,0,0.0,565.74,0.645172694170467,-200.74,0,0,3,2,1,4,4,1,49,216,0,0,0,5,1,1,5.902633333401366,0,0,0,1,3,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0
910.22,1212466.0,4,4581.11,1145.2775,0.7947593487167958,-235.0574999999999,2,4,8,4,1,4,3,1,50,204,0,0,0,5,1,1,6.814784360970234,0,0,1,3,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1698.08,1750602.0,2,8757.46,4378.73,0.38780194257238976,-2680.6499999999996,2,2,8,7,1,8,4,1,43,209,0,0,0,5,1,1,7.43784220708488,0,0,0,5,2,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0
800.4,2060586.0,2,1314.6399999999999,657.3199999999999,1.2176717580478307,143.08000000000004,2,2,6,4,1,2,2,1,53,185,0,0,0,5,1,1,6.686360198202044,0,0,1,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1350.31,420308.0,2,5302.87,2651.435,0.5092751660893063,-1301.125,2,2,3,2,1,1,5,1,56,210,0,0,0,5,1,1,7.208829771297869,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2746.4,105778.0,2,4910.01,2455.005,1.1186942592784943,291.395,2,2,7,3,1,5,4,1,63,214,0,0,0,5,1,1,7.9184102888911045,0,0,2,1,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2017.74,1868057.0,1,7661.91,7661.91,0.2633468678175546,-5644.17,1,1,6,3,1,6,6,1,65,195,0,0,1,5,1,1,7.610228833398327,0,0,0,2,5,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3165.42,2202308.0,2,4429.09,2214.545,1.429377140676753,950.875,2,2,11,5,1,2,2,1,38,188,0,0,1,5,1,1,8.060356891149727,0,0,1,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0
745.17,1037580.0,4,3704.19,926.0475,0.8046779457857183,-180.87750000000005,4,4,8,4,1,4,2,1,56,211,0,0,1,5,1,1,6.614953456280126,0,0,4,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1236.71,2041091.0,3,3755.77,1251.9233333333334,0.9878480311627176,-15.213333333333367,2,3,4,3,1,0,0,0,50,175,0,0,1,5,1,1,7.121018177015641,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
322.8,533931.0,3,1380.46,460.15333333333336,0.7015052953363371,-137.35333333333335,2,3,12,6,1,2,2,1,40,198,0,0,1,5,1,1,5.780126041243535,0,0,2,4,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
730.32,999999.0,0,0.0,835.8,0.873797559224695,-105.4799999999999,0,0,1,2,1,3,4,1,43,181,0,0,1,5,1,1,6.594851120460304,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
989.98,4974956.0,1,869.29,869.29,1.138837442050409,120.69000000000005,0,1,5,4,1,6,4,1,37,174,0,0,1,5,1,1,6.898694352491623,0,0,1,2,3,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0
952.5,1944652.0,2,3633.15,1816.575,0.5243383840469015,-864.075,2,2,11,5,1,1,1,1,48,188,0,0,1,5,1,1,6.860139425040474,0,0,1,3,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3181.43,1077073.0,4,8357.23,2089.3075,1.5227198485622628,1092.1225,2,4,3,2,1,6,4,1,50,200,0,0,1,5,1,1,8.065400334902938,0,0,2,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2258.23,891835.0,2,2015.96,1007.98,2.2403519911109346,1250.25,2,2,4,3,1,7,4,1,54,196,0,0,1,5,1,1,7.722779326247585,0,0,2,1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1726.91,3518684.0,1,1602.75,1602.75,1.077466853844954,124.16000000000008,1,1,7,7,1,3,2,1,57,192,0,0,1,5,1,1,7.454667864674284,0,0,1,5,1,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5858.63,348996.0,3,7874.17,2624.7233333333334,2.232094303272599,3233.9066666666668,2,3,1,2,1,5,4,1,48,209,0,0,1,5,1,1,8.67584174064591,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
987.62,2711869.0,3,2912.15,970.7166666666667,1.017413251377848,16.903333333333308,2,3,8,4,1,11,7,1,42,189,0,0,1,5,1,1,6.8963100312973955,0,0,3,2,5,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1999.13,3717559.0,1,839.63,839.63,2.380965425246835,1159.5,0,1,4,5,1,3,4,1,58,207,0,0,1,5,1,1,7.600967457429674,0,0,1,3,2,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1246.28,966727.0,4,11767.21,2941.8025,0.42364502715596986,-1695.5224999999998,2,4,19,8,1,6,4,1,53,181,0,0,1,5,1,1,7.128720459368296,0,0,4,5,2,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0
787.42,437304.0,4,6954.17,1738.5425,0.4529196151373924,-951.1225000000001,3,4,24,17,1,4,4,1,59,205,0,0,1,5,1,1,6.670030942790394,0,0,3,11,0,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1192.31,18387.0,2,1165.05,582.525,2.0467962748379898,609.785,2,2,9,6,1,11,3,1,51,175,0,0,1,5,1,1,7.084486237462847,0,0,2,3,2,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2396.51,1120440.0,5,16025.94,3205.188,0.7476971709615786,-808.6779999999999,4,5,11,3,1,8,4,1,43,193,0,0,1,5,1,1,7.782185977760365,0,0,2,2,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1644.67,106110.0,4,13338.119999999999,3334.5299999999997,0.4932239326081937,-1689.8599999999997,4,4,5,4,1,7,5,1,55,196,0,0,1,5,1,1,7.405902875110273,0,0,0,2,4,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
936.47,214099.0,2,2196.73,1098.365,0.8526036426870849,-161.89499999999998,2,2,17,8,1,2,2,1,55,186,0,0,2,5,1,1,6.843184757332555,0,0,2,5,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2263.99,768544.0,1,1152.08,1152.08,1.9651326296784946,1111.9099999999999,1,1,3,4,1,6,4,1,50,223,0,0,2,5,1,1,7.72532562289635,0,0,0,2,3,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1744.02,999999.0,0,0.0,1707.61,1.0213221988627381,36.41000000000008,0,0,3,2,1,2,3,1,57,212,0,0,2,5,1,1,7.464521295888899,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
690.79,2126651.0,2,1987.8899999999999,993.9449999999999,0.6949982141869017,-303.155,2,2,6,5,1,6,5,1,47,202,0,0,2,5,1,1,6.539282441353783,0,0,0,3,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1642.75,2135640.0,3,4683.46,1561.1533333333334,1.052266913777421,81.59666666666658,2,3,1,2,1,6,6,1,56,202,0,0,2,5,1,1,7.404735495926075,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12726.89,662674.0,5,45493.74,9098.748,1.3987517843114239,3628.142,4,5,5,4,1,5,3,1,45,209,0,0,2,5,1,1,9.451550927616983,1,0,3,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
596.27,477422.0,5,4648.54,929.708,0.6413519083411136,-333.438,4,5,13,15,1,5,3,1,48,191,0,0,2,5,1,1,6.392369272459815,0,0,2,8,1,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1095.84,2154754.0,4,3307.87,826.9675,1.3251306732126715,268.87249999999995,1,4,6,2,1,2,3,1,51,188,0,0,2,5,1,1,7.000188597313224,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1713.57,641273.0,3,7187.290000000001,2395.763333333334,0.7152501151337985,-682.1933333333338,1,3,11,5,1,3,1,1,50,196,0,0,2,5,1,1,7.44691759929933,0,0,3,4,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
