customer_id,account_age_days,avg_transaction_amount,usual_location,transaction_frequency
C02227,1058,4529.12,Visakhapatnam,medium
C02228,1488,1218.37,Pune,low
C02229,823,535.01,Ahmedabad,medium
C02230,311,3464.85,Mumbai,low
C02231,493,1153.47,Hyderabad,medium
C02232,60,3009.26,Chennai,medium
C02233,485,500.18,Delhi,low
C02234,165,3215.47,Mumbai,medium
C02235,1293,819.16,Ahmedabad,high
C02236,695,2894.42,Ahmedabad,low
C02237,905,1816.78,Kolkata,low
C02238,1275,968.24,Kolkata,high
C02239,670,1381.56,Kolkata,high
C02240,1201,2811.99,Visakhapatnam,high
C02241,1105,1928.26,Hyderabad,high
C02242,253,2631.77,Ahmedabad,medium
C02243,116,6504.36,Delhi,high
C02244,1131,651.18,Kolkata,high
C02245,110,5149.89,Vijayawada,medium
C02246,1087,1926.33,Hyderabad,low
C02247,626,1003.58,Ahmedabad,medium
C02248,653,758.12,Chennai,medium
C02249,370,1591.79,Kolkata,medium
C02250,1285,3276.77,Hyderabad,high
C02251,1088,1656.79,Mumbai,medium
C02252,1353,4806.83,Ahmedabad,low
C02253,1055,700.84,Bengaluru,low
C02254,1228,1785.91,Vijayawada,low
C02255,835,797.5,Kolkata,medium
C02256,953,2279.94,Hyderabad,low
C02257,959,3203.56,Visakhapatnam,high
C02258,443,1369.29,Ahmedabad,low
C02259,542,331.23,Pune,high
C02260,1358,2048.49,Mumbai,high
C02261,283,2390.89,Bengaluru,low
C02262,1476,2341.0,Ahmedabad,high
C02263,773,4019.05,Bengaluru,high
C02264,1478,897.27,Kolkata,high
C02265,1077,2800.86,Visakhapatnam,low
C02266,805,3907.57,Vijayawada,medium
C02267,119,566.49,Mumbai,medium
C02268,1188,2215.68,Mumbai,low
C02269,326,1297.02,Mumbai,high
C02270,135,1707.1,Kolkata,medium
C02271,663,2256.41,Ahmedabad,medium
C02272,1312,1311.39,Mumbai,low
C02273,299,1160.18,Delhi,low
C02274,1305,1840.41,Chennai,low
C02275,969,887.88,Ahmedabad,medium
C02276,1143,888.7,Hyderabad,high
C02277,1040,2799.33,Delhi,low
C02278,1235,853.06,Ahmedabad,medium
C02279,869,2775.66,Ahmedabad,low
C02280,1261,2431.41,Visakhapatnam,low
C02281,531,586.26,Vijayawada,medium
C02282,1299,1158.78,Vijayawada,low
C02283,130,3911.64,Mumbai,low
C02284,142,951.26,Pune,low
C02285,327,1330.99,Hyderabad,high
C02286,1213,2430.57,Visakhapatnam,medium
C02287,708,2995.14,Bengaluru,low
C02288,253,1528.5,Kolkata,low
C02289,360,1220.68,Chennai,high
C02290,1383,4537.28,Visakhapatnam,high
C02291,1181,5573.77,Mumbai,medium
C02292,1215,3400.91,Pune,low
C02293,220,1902.64,Chennai,medium
C02294,784,1064.4,Kolkata,low
C02295,905,1049.17,Vijayawada,low
C02296,629,2527.98,Ahmedabad,low
C02297,279,2362.56,Chennai,medium
C02298,1109,4476.43,Kolkata,high
C02299,459,2747.19,Delhi,high
C02300,149,677.59,Bengaluru,high
C02301,1318,3566.39,Vijayawada,low
C02302,1020,940.87,Visakhapatnam,high
C02303,618,1402.43,Kolkata,high
C02304,678,2117.88,Chennai,high
C02305,1207,6586.16,Visakhapatnam,medium
C02306,295,13588.63,Visakhapatnam,high
C02307,1046,2670.21,Vijayawada,high
C02308,1324,1597.93,Ahmedabad,medium
C02309,398,2547.76,Visakhapatnam,low
C02310,1481,3205.16,Chennai,low
C02311,33,1461.34,Bengaluru,low
C02312,982,5781.56,Bengaluru,high
C02313,454,2090.35,Visakhapatnam,medium
C02314,877,2487.6,Hyderabad,medium
C02315,746,2774.96,Vijayawada,high
C02316,464,2367.46,Hyderabad,high
C02317,442,3105.26,Chennai,medium
C02318,168,1205.11,Chennai,medium
C02319,1067,1252.19,Vijayawada,medium
C02320,42,880.46,Bengaluru,high
C02321,712,2395.19,Pune,medium
C02322,1195,2986.48,Visakhapatnam,low
C02323,389,2423.81,Delhi,medium
C02324,722,5345.24,Ahmedabad,medium
C02325,102,1793.46,Mumbai,medium
C02326,348,2780.05,Ahmedabad,high
C02327,716,885.31,Ahmedabad,medium
C02328,144,1399.58,Vijayawada,medium
C02329,1187,2828.9,Pune,high
C02330,1127,3125.84,Hyderabad,low
C02331,1212,1486.92,Pune,medium
C02332,165,1718.15,Mumbai,medium
C02333,93,671.1,Pune,medium
C02334,1313,1427.2,Vijayawada,low
C02335,1199,3210.85,Visakhapatnam,medium
C02336,413,2616.06,Visakhapatnam,low
C02337,661,2492.33,Pune,high
C02338,94,1859.19,Chennai,medium
C02339,207,1808.28,Ahmedabad,low
C02340,791,1171.84,Ahmedabad,medium
C02341,472,2834.95,Vijayawada,medium
C02342,388,2366.52,Bengaluru,medium
C02343,106,2478.36,Delhi,low
C02344,938,1278.73,Vijayawada,low
C02345,1018,444.02,Vijayawada,low
C02346,419,3672.73,Pune,medium
C02347,1102,1318.56,Chennai,medium
C02348,323,1027.35,Bengaluru,high
C02349,1415,2825.11,Mumbai,low
C02350,104,1395.12,Ahmedabad,medium
C02351,1491,3584.95,Vijayawada,low
C02352,38,2688.12,Chennai,low
C02353,1437,2806.97,Visakhapatnam,low
C02354,712,740.76,Ahmedabad,low
C02355,241,3957.25,Vijayawada,high
C02356,669,2133.15,Hyderabad,high
C02357,669,1415.89,Delhi,medium
C02358,440,1975.83,Delhi,medium
C02359,596,567.36,Vijayawada,medium
C02360,933,2347.64,Bengaluru,medium
C02361,335,921.91,Mumbai,medium
C02362,264,747.18,Hyderabad,high
C02363,1176,669.15,Vijayawada,low
C02364,453,3710.01,Vijayawada,medium
C02365,1155,1195.74,Pune,medium
C02366,319,4877.88,Chennai,high
C02367,531,1270.63,Mumbai,low
C02368,667,593.34,Visakhapatnam,medium
C02369,1137,871.14,Ahmedabad,low
C02370,296,4019.13,Hyderabad,medium
C02371,1413,1626.54,Hyderabad,low
C02372,815,1260.36,Hyderabad,low
C02373,903,1997.3,Kolkata,low
C02374,1473,2494.14,Visakhapatnam,high
C02375,1319,3721.38,Ahmedabad,high
C02376,758,4615.0,Chennai,medium
C02377,435,1424.67,Vijayawada,low
C02378,983,760.22,Visakhapatnam,low
C02379,220,1375.8,Ahmedabad,low
C02380,963,2131.8,Chennai,high
C02381,1349,962.08,Ahmedabad,medium
C02382,504,966.22,Delhi,low
C02383,1293,2250.72,Chennai,medium
C02384,832,1743.97,Mumbai,high
C02385,1392,1838.78,Pune,medium
C02386,958,1099.4,Ahmedabad,low
C02387,163,1549.65,Ahmedabad,low
C02388,749,987.12,Ahmedabad,medium
C02389,379,3210.46,Chennai,medium
C02390,1267,3527.89,Visakhapatnam,low
C02391,1070,542.14,Bengaluru,medium
C02392,1492,983.74,Bengaluru,medium
C02393,1168,680.48,Bengaluru,medium
C02394,1121,1179.71,Ahmedabad,medium
C02395,1239,1704.98,Kolkata,low
C02396,1301,701.54,Delhi,high
C02397,355,988.64,Ahmedabad,medium
C02398,165,937.27,Pune,low
C02399,1451,2059.6,Visakhapatnam,medium
C02400,921,1882.99,Visakhapatnam,medium
C02401,1145,1125.98,Delhi,low
C02402,1387,2019.24,Bengaluru,high
C02403,1487,1261.68,Visakhapatnam,medium
C02404,264,1508.64,Visakhapatnam,high
C02405,978,5341.63,Pune,high
C02406,229,4302.03,Ahmedabad,low
C02407,660,773.41,Kolkata,low
C02408,1255,3086.73,Bengaluru,high
C02409,1251,3050.16,Kolkata,medium
C02410,1042,853.35,Hyderabad,low
C02411,475,3064.83,Mumbai,high
C02412,1332,4891.22,Hyderabad,low
C02413,1383,867.74,Mumbai,medium
C02414,1118,991.45,Chennai,medium
C02415,1290,3487.78,Visakhapatnam,medium
C02416,430,2147.4,Delhi,high
C02417,678,2576.02,Chennai,high
C02418,1421,2246.04,Chennai,medium
C02419,1500,2320.4,Pune,low
C02420,1223,760.01,Hyderabad,high
C02421,1075,3555.67,Kolkata,low
C02422,632,3849.8,Hyderabad,medium
C02423,1154,1550.66,Hyderabad,low
C02424,1470,1749.84,Vijayawada,medium
C02425,254,665.36,Chennai,low
C02426,511,2514.45,Kolkata,high
C02427,1238,2610.71,Kolkata,high
C02428,681,1728.69,Kolkata,medium
C02429,811,3738.25,Kolkata,high
C02430,462,1448.66,Mumbai,medium
C02431,314,2598.1,Delhi,high
C02432,817,927.75,Pune,medium
C02433,345,1772.65,Chennai,high
C02434,287,1607.14,Mumbai,low
C02435,176,2083.89,Hyderabad,low
C02436,1026,1415.66,Kolkata,low
C02437,203,1652.57,Mumbai,high
C02438,881,3079.35,Ahmedabad,high
C02439,1267,1355.12,Kolkata,high
C02440,398,633.5,Ahmedabad,high
C02441,898,5612.61,Vijayawada,medium
C02442,817,4418.2,Pune,low
C02443,410,777.1,Kolkata,high
C02444,45,2818.2,Visakhapatnam,medium
C02445,514,1298.04,Vijayawada,medium
C02446,871,2136.25,Vijayawada,high
C02447,781,2179.36,Hyderabad,low
C02448,1193,1545.61,Ahmedabad,high
C02449,784,1081.49,Bengaluru,high
C02450,1016,1149.05,Bengaluru,low
C02451,1108,992.29,Chennai,medium
C02452,1088,1048.23,Bengaluru,high
C02453,1279,1723.09,Bengaluru,low
C02454,997,1130.37,Bengaluru,high
C02455,1327,2804.21,Vijayawada,high
C02456,669,4732.7,Visakhapatnam,low
C02457,733,1234.61,Vijayawada,low
C02458,990,2103.07,Ahmedabad,high
C02459,990,2490.75,Visakhapatnam,high
C02460,708,2446.33,Kolkata,medium
C02461,633,1891.1,Chennai,low
C02462,102,2916.93,Visakhapatnam,high
C02463,652,2462.68,Visakhapatnam,medium
C02464,155,805.18,Ahmedabad,high
C02465,376,3166.85,Visakhapatnam,low
C02466,1374,3204.4,Chennai,high
C02467,1308,1095.98,Hyderabad,medium
C02468,1022,1844.94,Bengaluru,low
C02469,1065,2806.53,Bengaluru,medium
C02470,546,1571.03,Mumbai,high
C02471,605,3615.47,Chennai,medium
C02472,59,8367.07,Bengaluru,high
C02473,387,1079.93,Visakhapatnam,high
C02474,339,733.53,Ahmedabad,medium
C02475,389,2193.0,Chennai,high
C02476,513,2877.16,Ahmedabad,low
C02477,1110,1549.18,Hyderabad,medium
C02478,202,4629.3,Mumbai,high
C02479,345,754.04,Ahmedabad,medium
C02480,814,2824.08,Delhi,high
C02481,931,1214.07,Mumbai,low
C02482,1213,5503.49,Pune,low
C02483,1345,6572.68,Chennai,low
C02484,137,1093.58,Mumbai,medium
C02485,846,1259.32,Ahmedabad,medium
C02486,1005,3147.22,Vijayawada,low
C02487,807,1399.55,Kolkata,medium
C02488,567,1747.65,Mumbai,high
C02489,920,1829.95,Hyderabad,medium
C02490,949,516.85,Kolkata,high
C02491,676,1783.88,Vijayawada,high
C02492,114,1149.66,Bengaluru,high
C02493,1335,1306.38,Pune,medium
C02494,1280,4600.42,Chennai,medium
C02495,583,795.37,Chennai,low
C02496,552,3053.75,Visakhapatnam,medium
C02497,974,1501.49,Delhi,high
C02498,1406,1500.72,Visakhapatnam,low
C02499,1094,3008.76,Pune,high
C02500,1443,2245.26,Mumbai,medium
C02501,1151,2608.26,Hyderabad,high
C02502,47,3377.4,Bengaluru,low
C02503,872,1451.27,Bengaluru,high
C02504,242,1209.05,Ahmedabad,medium
C02505,479,889.09,Chennai,medium
C02506,425,1052.61,Hyderabad,low
C02507,1298,12239.86,Bengaluru,low
C02508,1246,4042.36,Delhi,high
C02509,1336,747.96,Bengaluru,high
C02510,275,762.0,Bengaluru,high
C02511,296,2462.06,Kolkata,high
C02512,1356,2568.98,Visakhapatnam,low
C02513,257,2571.68,Mumbai,medium
C02514,633,1525.11,Ahmedabad,high
C02515,185,1659.04,Ahmedabad,medium
C02516,904,2227.56,Pune,medium
C02517,361,1903.35,Bengaluru,medium
C02518,157,425.39,Kolkata,medium
C02519,711,1550.25,Hyderabad,medium
C02520,572,1034.97,Mumbai,medium
C02521,172,2017.13,Ahmedabad,low
C02522,1279,12530.99,Kolkata,low
C02523,1351,2285.65,Ahmedabad,low
C02524,324,1468.13,Vijayawada,medium
C02525,477,3277.1,Visakhapatnam,high
C02526,247,2463.38,Ahmedabad,high
C02527,560,2365.17,Bengaluru,low
C02528,179,2670.43,Bengaluru,high
C02529,543,6852.0,Ahmedabad,low
C02530,1049,863.04,Mumbai,high
C02531,1341,2448.92,Hyderabad,low
C02532,1391,985.74,Kolkata,medium
C02533,340,2582.79,Pune,medium
C02534,1206,990.68,Hyderabad,high
C02535,1479,1372.31,Ahmedabad,medium
C02536,923,1485.84,Kolkata,high
C02537,173,3394.2,Vijayawada,low
C02538,36,3269.97,Kolkata,high
C02539,1017,800.97,Bengaluru,high
C02540,1126,1865.43,Pune,medium
C02541,1426,1134.92,Chennai,medium
C02542,143,794.34,Bengaluru,medium
C02543,1124,1563.19,Pune,low
C02544,971,1472.96,Chennai,high
C02545,445,8715.93,Mumbai,high
C02546,110,2385.03,Kolkata,high
C02547,421,735.16,Chennai,high
C02548,828,1246.93,Bengaluru,high
C02549,1440,3496.23,Pune,medium
C02550,203,6995.55,Ahmedabad,high
C02551,418,642.04,Mumbai,low
C02552,425,530.38,Hyderabad,high
C02553,1244,6073.37,Delhi,medium
C02554,826,2318.77,Bengaluru,high
C02555,1347,1023.67,Chennai,medium
C02556,1123,2547.97,Ahmedabad,low
C02557,105,324.51,Pune,low
C02558,721,1803.95,Hyderabad,medium
C02559,272,2227.48,Delhi,high
C02560,1396,3282.36,Vijayawada,medium
C02561,1418,931.23,Vijayawada,low
C02562,1216,1903.1,Delhi,low
C02563,105,986.35,Mumbai,medium
C02564,1369,2125.03,Hyderabad,medium
C02565,1296,1005.83,Hyderabad,low
C02566,1466,1380.6,Mumbai,low
C02567,382,942.24,Hyderabad,medium
C02568,229,2748.42,Ahmedabad,high
C02569,379,3144.89,Visakhapatnam,low
C02570,247,1545.4,Bengaluru,medium
C02571,1248,1845.3,Visakhapatnam,low
C02572,159,702.02,Delhi,medium
C02573,720,1481.41,Kolkata,medium
C02574,277,1742.21,Visakhapatnam,high
C02575,311,9887.8,Pune,low
C02576,123,873.72,Visakhapatnam,low
C02577,717,4662.27,Bengaluru,low
C02578,590,3440.94,Mumbai,medium
C02579,374,2160.2,Pune,high
C02580,367,5645.68,Ahmedabad,low
C02581,1221,2292.53,Hyderabad,low
C02582,234,2318.08,Visakhapatnam,medium
C02583,353,1738.91,Hyderabad,medium
C02584,195,3987.27,Hyderabad,low
C02585,397,3671.1,Bengaluru,high
C02586,1364,1198.53,Visakhapatnam,medium
C02587,882,763.59,Ahmedabad,high
C02588,289,1577.51,Delhi,low
C02589,1340,1070.11,Chennai,high
C02590,952,1727.19,Kolkata,low
C02591,387,4023.38,Visakhapatnam,high
C02592,107,1337.15,Visakhapatnam,low
C02593,1498,1750.59,Ahmedabad,high
C02594,210,1869.18,Chennai,medium
C02595,887,3124.48,Hyderabad,high
C02596,512,417.83,Delhi,low
C02597,1115,1213.41,Bengaluru,high
C02598,771,2064.98,Vijayawada,high
C02599,479,3926.85,Ahmedabad,high
C02600,1380,1307.41,Delhi,medium
C02601,138,531.54,Delhi,low
C02602,335,2692.85,Ahmedabad,medium
C02603,391,1191.01,Mumbai,high
C02604,118,830.69,Hyderabad,high
C02605,775,1199.57,Chennai,low
C02606,920,1596.55,Chennai,medium
C02607,1293,1214.95,Ahmedabad,low
C02608,243,429.2,Hyderabad,high
C02609,390,3224.83,Mumbai,low
C02610,1023,4122.48,Vijayawada,low
C02611,175,2749.11,Delhi,high
C02612,940,859.24,Visakhapatnam,high
C02613,697,1579.04,Kolkata,low
C02614,1416,1792.39,Pune,low
C02615,255,2656.48,Pune,low
C02616,230,2779.32,Delhi,high
C02617,874,1116.92,Delhi,medium
C02618,481,1898.54,Bengaluru,medium
C02619,1228,2423.03,Ahmedabad,low
C02620,922,4637.02,Mumbai,low
C02621,1278,2845.43,Ahmedabad,low
C02622,823,3006.19,Pune,low
C02623,967,1900.8,Delhi,high
C02624,764,4502.29,Chennai,low
C02625,717,2349.34,Mumbai,low
C02626,1447,1028.48,Visakhapatnam,low
C02627,604,4481.59,Mumbai,low
C02628,983,2833.25,Ahmedabad,medium
C02629,380,1349.6,Pune,low
C02630,634,1318.0,Visakhapatnam,low
C02631,1336,2182.7,Visakhapatnam,low
C02632,1213,2432.35,Vijayawada,low
C02633,207,2046.29,Kolkata,high
C02634,1031,2203.7,Delhi,high
C02635,999,5434.45,Ahmedabad,medium
C02636,59,3612.1,Kolkata,high
C02637,535,2037.45,Delhi,medium
C02638,919,3318.92,Visakhapatnam,low
C02639,1241,920.03,Mumbai,high
C02640,40,2331.33,Kolkata,low
C02641,112,5834.78,Ahmedabad,high
C02642,1062,1562.14,Hyderabad,medium
C02643,1117,1037.51,Kolkata,medium
C02644,1456,1178.13,Bengaluru,medium
C02645,1044,886.5,Delhi,low
C02646,1173,1080.79,Hyderabad,high
C02647,862,1414.76,Delhi,low
C02648,764,721.93,Chennai,low
C02649,1356,1818.37,Bengaluru,low
C02650,1012,3235.77,Chennai,low
C02651,1470,997.75,Ahmedabad,high
C02652,1225,4832.29,Hyderabad,medium
C02653,979,2508.79,Mumbai,high
C02654,860,3517.2,Mumbai,medium
C02655,1313,1173.74,Ahmedabad,high
C02656,1327,3136.88,Hyderabad,high
C02657,174,885.17,Kolkata,high
C02658,711,3210.57,Vijayawada,low
C02659,637,2012.71,Kolkata,medium
C02660,1459,2579.0,Visakhapatnam,high
C02661,1208,838.32,Delhi,high
C02662,195,1006.01,Visakhapatnam,medium
C02663,142,2653.78,Vijayawada,high
C02664,775,971.77,Hyderabad,low
C02665,814,2432.38,Pune,medium
C02666,1297,740.19,Hyderabad,medium
C02667,780,3123.96,Mumbai,high
C02668,1174,807.87,Bengaluru,high
C02669,1482,2577.4,Delhi,low
C02670,715,2703.23,Delhi,high
C02671,262,1144.41,Ahmedabad,high
C02672,1218,2627.69,Delhi,high
C02673,491,2132.03,Pune,medium
C02674,577,1268.13,Vijayawada,high
C02675,896,934.47,Chennai,low
C02676,159,502.62,Pune,medium
C02677,956,2259.31,Ahmedabad,high
C02678,1108,650.94,Bengaluru,medium
C02679,1483,1915.08,Vijayawada,high
C02680,1121,1516.71,Chennai,medium
C02681,1301,2798.91,Pune,high
C02682,1449,1479.13,Bengaluru,low
C02683,967,1453.02,Bengaluru,low
C02684,830,2896.5,Mumbai,medium
C02685,187,2237.98,Bengaluru,low
C02686,595,2210.65,Bengaluru,high
C02687,333,2441.98,Ahmedabad,low
C02688,448,663.43,Vijayawada,high
C02689,76,2943.79,Chennai,medium
C02690,1427,2680.2,Vijayawada,low
C02691,1000,929.55,Pune,medium
C02692,939,1535.93,Hyderabad,medium
C02693,417,1754.59,Bengaluru,low
C02694,505,1649.32,Vijayawada,high
C02695,717,2236.24,Kolkata,high
C02696,732,4563.89,Pune,medium
C02697,1245,3636.18,Vijayawada,high
C02698,941,767.09,Ahmedabad,medium
C02699,1191,2696.98,Mumbai,medium
C02700,381,4269.91,Chennai,low
C02701,1021,2314.54,Pune,medium
C02702,126,3658.03,Mumbai,medium
C02703,612,6657.62,Ahmedabad,low
C02704,1296,3501.52,Mumbai,high
C02705,1126,2116.66,Chennai,low
C02706,389,3550.52,Mumbai,low
C02707,517,1977.76,Bengaluru,low
C02708,678,1828.18,Visakhapatnam,low
C02709,932,1432.42,Chennai,medium
C02710,407,4972.91,Delhi,high
C02711,1478,1057.39,Hyderabad,high
C02712,679,4873.56,Pune,low
C02713,793,2491.04,Ahmedabad,high
C02714,362,724.87,Vijayawada,medium
C02715,278,2285.9,Hyderabad,medium
C02716,1052,459.68,Mumbai,medium
C02717,685,2703.01,Mumbai,low
C02718,1148,3200.12,Vijayawada,medium
C02719,1355,1224.77,Chennai,medium
C02720,623,1950.51,Visakhapatnam,high
C02721,331,6410.83,Visakhapatnam,high
C02722,935,1295.7,Pune,high
C02723,260,904.38,Ahmedabad,low
C02724,315,4715.56,Vijayawada,low
C02725,660,6446.06,Hyderabad,medium
C02726,1294,1804.33,Delhi,medium
C02727,761,3473.76,Bengaluru,medium
C02728,142,4304.87,Visakhapatnam,high
C02729,429,1110.9,Visakhapatnam,high
C02730,484,1313.03,Chennai,low
C02731,76,4006.25,Bengaluru,high
C02732,942,5381.92,Bengaluru,high
C02733,837,2595.19,Delhi,medium
C02734,680,1016.03,Visakhapatnam,high
C02735,1077,6549.42,Hyderabad,high
C02736,769,1274.63,Kolkata,low
C02737,1496,1447.66,Kolkata,medium
C02738,820,2248.6,Pune,low
C02739,612,4943.09,Pune,medium
C02740,660,3135.76,Ahmedabad,high
C02741,209,2357.14,Delhi,high
C02742,939,2432.51,Kolkata,medium
C02743,621,1851.64,Mumbai,high
C02744,898,2587.2,Kolkata,low
C02745,1232,347.7,Visakhapatnam,low
C02746,324,1484.37,Delhi,medium
C02747,1002,2105.7,Vijayawada,medium
C02748,165,851.83,Visakhapatnam,medium
C02749,211,2313.81,Hyderabad,medium
C02750,1338,1575.98,Chennai,medium
C02751,388,5634.15,Vijayawada,medium
C02752,1484,5004.06,Visakhapatnam,low
C02753,438,1329.78,Mumbai,medium
C02754,622,1631.9,Vijayawada,medium
C02755,116,1715.53,Chennai,high
C02756,652,1342.06,Ahmedabad,high
C02757,979,2043.27,Delhi,low
C02758,35,1099.55,Mumbai,medium
C02759,644,863.2,Ahmedabad,low
C02760,1369,2698.1,Chennai,medium
C02761,397,2710.09,Ahmedabad,high
C02762,1350,1067.14,Delhi,low
C02763,274,3221.24,Chennai,medium
C02764,166,1193.94,Visakhapatnam,high
C02765,770,2121.97,Visakhapatnam,medium
C02766,1188,3067.95,Kolkata,medium
C02767,1316,1761.1,Ahmedabad,high
C02768,274,2419.03,Pune,high
C02769,1208,1286.73,Hyderabad,medium
C02770,363,1584.21,Visakhapatnam,low
C02771,329,1574.56,Pune,medium
C02772,1449,1107.95,Mumbai,medium
C02773,364,1604.61,Hyderabad,medium
C02774,769,657.83,Kolkata,high
C02775,759,1308.05,Hyderabad,medium
C02776,627,1495.73,Vijayawada,high
C02777,187,1523.9,Vijayawada,low
C02778,1316,1538.51,Mumbai,low
C02779,1256,1729.17,Mumbai,high
C02780,690,2458.19,Pune,high
C02781,646,3177.91,Chennai,high
C02782,1459,1179.91,Pune,low
C02783,1124,823.42,Visakhapatnam,medium
C02784,324,914.35,Hyderabad,low
C02785,1091,1311.41,Chennai,medium
C02786,1023,1431.95,Kolkata,medium
C02787,363,1091.21,Bengaluru,low
C02788,346,775.16,Vijayawada,low
C02789,415,1338.18,Vijayawada,high
C02790,1442,2025.29,Vijayawada,high
C02791,1489,2649.99,Vijayawada,high
C02792,263,1252.9,Kolkata,medium
C02793,186,1376.22,Bengaluru,low
C02794,65,985.54,Ahmedabad,medium
C02795,668,1763.59,Pune,low
C02796,935,1036.98,Visakhapatnam,high
C02797,730,2612.53,Mumbai,high
C02798,653,563.82,Hyderabad,high
C02799,272,1424.79,Delhi,low
C02800,1451,2189.13,Mumbai,high
C02801,494,2028.46,Chennai,low
C02802,459,10363.17,Mumbai,low
C02803,900,2259.53,Bengaluru,low
C02804,68,937.21,Ahmedabad,medium
C02805,117,1691.7,Delhi,low
C02806,97,567.35,Vijayawada,high
C02807,151,1708.13,Ahmedabad,low
C02808,548,1047.39,Hyderabad,low
C02809,647,3263.47,Hyderabad,low
C02810,283,1259.34,Visakhapatnam,low
C02811,1233,1668.44,Delhi,low
C02812,1403,1190.86,Pune,low
C02813,215,5573.59,Mumbai,high
C02814,598,1460.79,Visakhapatnam,medium
C02815,751,5923.63,Mumbai,high
C02816,1285,3055.63,Delhi,high
C02817,1197,2462.38,Bengaluru,low
C02818,1214,2287.51,Hyderabad,high
C02819,474,2325.08,Delhi,medium
C02820,381,514.17,Vijayawada,low
C02821,232,1501.57,Delhi,high
C02822,1479,3117.84,Ahmedabad,medium
C02823,1459,1743.69,Visakhapatnam,low
C02824,930,722.1,Bengaluru,low
C02825,756,1739.72,Kolkata,medium
C02826,468,5449.13,Vijayawada,low
C02827,864,4048.18,Bengaluru,medium
C02828,283,1728.9,Ahmedabad,low
C02829,1094,3340.86,Mumbai,medium
C02830,769,1418.44,Chennai,high
C02831,113,594.68,Bengaluru,medium
C02832,1041,986.97,Bengaluru,medium
C02833,610,4971.22,Ahmedabad,high
C02834,668,1506.35,Ahmedabad,low
C02835,1164,1536.62,Kolkata,medium
C02836,906,1481.26,Delhi,low
C02837,1004,6205.74,Pune,low
C02838,56,5179.25,Ahmedabad,high
C02839,245,7614.04,Kolkata,medium
C02840,1100,1623.21,Bengaluru,low
C02841,323,2181.35,Kolkata,medium
C02842,1453,671.64,Visakhapatnam,low
C02843,375,4701.09,Bengaluru,medium
C02844,437,842.59,Pune,low
C02845,1248,2072.37,Kolkata,low
C02846,506,882.09,Kolkata,high
C02847,1052,1227.55,Chennai,high
C02848,1221,1044.53,Visakhapatnam,medium
C02849,1348,1212.48,Kolkata,medium
C02850,1004,1267.89,Visakhapatnam,medium
C02851,1022,1260.38,Vijayawada,medium
C02852,331,3093.97,Ahmedabad,low
C02853,280,877.77,Chennai,medium
C02854,1048,2077.44,Delhi,high
C02855,305,3972.76,Hyderabad,low
C02856,138,1289.44,Bengaluru,medium
C02857,1418,1128.78,Hyderabad,low
C02858,813,1549.52,Visakhapatnam,high
C02859,699,3875.24,Mumbai,medium
C02860,1303,2042.05,Visakhapatnam,low
C02861,186,1274.43,Vijayawada,medium
C02862,984,2465.28,Delhi,medium
C02863,1385,879.23,Ahmedabad,medium
C02864,1063,2802.94,Chennai,high
C02865,733,2347.57,Vijayawada,high
C02866,66,1473.6,Hyderabad,medium
C02867,273,1043.63,Kolkata,medium
C02868,674,1011.51,Kolkata,medium
C02869,971,2548.28,Hyderabad,low
C02870,392,4001.32,Vijayawada,high
C02871,650,1189.5,Mumbai,medium
C02872,912,2424.77,Mumbai,medium
